player_id,player_name_official,seasons_played,gp_regular_total,gp_regular_min_per_season,gp_regular_max_per_season,seasons_with_gp_over_6,g_regular_sum,a_regular_sum,p_regular_sum,plus_minus_regular_sum,pim_regular_sum,ppg_regular_sum,ppp_regular_sum,shg_regular_sum,shp_regular_sum,gwg_regular_sum,otg_regular_sum,sog_regular_sum,shooting_pct_regular_mean,fo_pct_regular_mean,toi_per_game_regular_mean,gp_playoffs_sum,g_playoffs_sum,a_playoffs_sum,p_playoffs_sum,plus_minus_playoffs_sum,pim_playoffs_sum,ppg_playoffs_sum,ppp_playoffs_sum,shg_playoffs_sum,shp_playoffs_sum,gwg_playoffs_sum,otg_playoffs_sum,sog_playoffs_sum,shooting_pct_playoffs_mean,fo_pct_playoffs_mean,toi_per_game_playoffs_mean,player_name_ep,player_pos_official,player_pos_ep,player_link_official,player_link_ep,player_image_official,date_of_birth,nation,height_cm,weight_kg,shoots,player_type,nhl_rights,draft,highlights,description,age_by_2025
2463.0,Adam Hall,11,682.0,1.0,82.0,10,69.0,87.0,156.0,-76.0,282.0,28.0,45.0,2.0,7.0,10.0,0.0,978.0,4.8,49.385714285714286,12.66547619047619,56.0,7.0,7.0,14.0,-3.0,32.0,1.0,1.0,0.0,0.0,3.0,0.0,59.0,9.5,41.18333333333333,12.605555555555554,Adam Hall,RW,RW,https://www.nhl.com/player/8467925,https://www.eliteprospects.com/player/8724/adam-hall,https://assets.nhle.com/mugs/nhl/latest/8467925.png,8/14/1980,USA,188,96,R,,,"('2', '52', '1999')","['1-time World Championship Bronze Medal', '2-time NCAA (CCHA) Champion']","Hall is a hard worker with good size and balance. Goes hard to the net. A good faceoff man and penalty killer. Owns a decent shot, but is lacking in speed.
- Erik K.",45
2464.0,Vincent Lecavalier,17,1212.0,7.0,82.0,17,421.0,528.0,949.0,-140.0,848.0,127.0,321.0,13.0,23.0,63.0,9.0,3468.0,11.633333333333333,46.35,17.753703703703703,75.0,26.0,30.0,56.0,1.0,84.0,10.0,22.0,0.0,0.0,5.0,2.0,228.0,11.157142857142857,47.48571428571428,242.6309523809524,Vincent Lecavalier,C,C,https://www.nhl.com/player/8467329,https://www.eliteprospects.com/player/3667/vincent-lecavalier,https://assets.nhle.com/mugs/nhl/latest/8467329.png,4/21/1980,Canada,193,98,L,,,"('1', '1', '1998')","['1-time World Cup Gold Medal', '1-time CHL All-Rookie Team', '1-time CHL First All-Star Team', '1-time CHL Rookie of the Year', '1-time CHL Top Draft Prospect Award', '1-time NHL Foundation Player Award', '1-time NHL Leadership-Humanitarian Award (King Clancy Trophy)', '1-time NHL Most Goals (Maurice Richard Trophy)', '1-time NHL Second All-Star Team', '1-time NHL Stanley Cup Champion', '1-time QMJHL All-Rookie Team', '1-time QMJHL First All-Star Team', '1-time QMJHL Offensive Rookie of the Year (Michel Bergeron Trophy)', '1-time QMJHL Rookie of the Year']","Brother: Phil Lecavalier
Son: Gabriel Lecavalier

Drafted 1st overall in 1998, Lecavalier didn't take long to become a star for the Lightning, leading the team with 25 goals and 67 points in just his 2nd NHL season. A few years later, the 6'4 center helped the Bolts win their first Stanley Cup. Over his 17-year career, the 4x All-Star won a Maurice Richard, King Clancy, and NHL Foundation Player Award, as well as World Cup gold. Vinny retired in 2016 with 421 goals and 528 assists.",45
2465.0,Andrew MacDonald,11,586.0,3.0,75.0,10,28.0,133.0,161.0,-11.0,276.0,6.0,35.0,0.0,5.0,6.0,0.0,594.0,3.8166666666666655,0.0,145.3361111111111,23.0,4.0,1.0,5.0,-2.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,18.75,0.0,20.791666666666668,Andrew MacDonald,D,D,https://www.nhl.com/player/8473584,https://www.eliteprospects.com/player/12406/andrew-macdonald,https://assets.nhle.com/mugs/nhl/latest/8473584.png,9/7/1986,Canada,185,86,L,,,"('6', '160', '2006')","['1-time QMJHL Champion', '1-time QMJHL First All-Star Team', '1-time Spengler Cup Winner']",,39
2466.0,Kris Newbury,8,76.0,1.0,28.0,4,4.0,6.0,10.0,-3.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.887499999999999,43.2625,6.5125,3.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,6.166666666666667,Kris Newbury,C,C/LW,https://www.nhl.com/player/8470232,https://www.eliteprospects.com/player/11039/kris-newbury,https://assets.nhle.com/mugs/nhl/latest/8470232.png,2/19/1982,Canada,180,93,L,,,"('5', '139', '2002')","['1-time OHL Champion', '1-time OHL Second All-Star Team', '1-time OHL Third All-Star Team']",,43
2467.0,Chris VandeVelde,7,278.0,5.0,81.0,6,18.0,30.0,48.0,-28.0,95.0,0.0,1.0,1.0,1.0,0.0,0.0,248.0,17.742857142857144,43.42857142857143,11.254761904761905,6.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,15.2,Chris VandeVelde,C,C/LW,https://www.nhl.com/player/8471762,https://www.eliteprospects.com/player/14870/chris-vandevelde,https://assets.nhle.com/mugs/nhl/latest/8471762.png,3/15/1987,USA,188,93,L,,,"('4', '97', '2005')",[],,38
2468.0,Petr Straka,1,3.0,3.0,3.0,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Petr Straka,RW,LW,https://www.nhl.com/player/8475723,https://www.eliteprospects.com/player/34805/petr-straka,https://assets.nhle.com/mugs/nhl/latest/8475723.png,6/15/1992,Czechia,185,88,L,,,"('2', '55', '2010')","['1-time CHL All-Rookie Team', '1-time QMJHL All-Rookie Team', '1-time QMJHL Offensive Rookie of the Year (Michel Bergeron Trophy)', '1-time QMJHL Rookie of the Year']","Straka is a speedy winger with fine scoring instincts. He has smooth hands, but needs to improve his overall game.",33
2469.0,Shayne Gostisbehere,11,689.0,2.0,82.0,10,104.0,308.0,412.0,-74.0,255.0,40.0,196.0,2.0,2.0,17.0,7.0,1478.0,6.783333333333334,8.333333333333334,19.240277777777777,47.0,5.0,12.0,17.0,-17.0,20.0,3.0,10.0,0.0,0.0,0.0,0.0,86.0,5.42,0.0,18.956666666666667,Shayne Gostisbehere,D,D,https://www.nhl.com/player/8476906,https://www.eliteprospects.com/player/122787/shayne-gostisbehere,https://assets.nhle.com/mugs/nhl/latest/8476906.png,4/20/1993,USA / France,180,82,L,,Carolina Hurricanes / Signed,"('3', '78', '2012')","['1-time U20 WJC Gold Medal', '1-time NCAA (Championship) Winner', '2-time NCAA (ECAC) Champion', '1-time NCAA (East) First All-American Team', '1-time NCAA (East) Second All-American Team', '1-time NHL All-Rookie Team']",Cousin: Ugo Gostisbehere (external link),32
2470.0,Evgeny Medvedev,1,45.0,45.0,45.0,1,4.0,8.0,12.0,5.0,34.0,1.0,3.0,0.0,0.0,1.0,0.0,71.0,5.6,0.0,18.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Evgeny Medvedev,D,D,https://www.nhl.com/player/8478563,https://www.eliteprospects.com/player/16728/yevgeni-medvedev,https://assets.nhle.com/mugs/nhl/latest/8478563.png,8/27/1982,Russia,189,87,L,,,,"['2-time World Championship Gold Medal', '1-time World Championship Silver Medal', '2-time KHL Gagarin Cup Champion']","A large, yet very mobile and smooth skating defenseman. Medvedev sees the ice well and has good hockey sense. He can pass really well, but also possesses a hard shot.

Could play a more physical and aggressive game given his size.",43
2471.0,Colin McDonald,7,148.0,2.0,70.0,3,20.0,26.0,46.0,-24.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,225.0,14.571428571428571,20.957142857142856,9.51190476190476,11.0,2.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.766666666666667,40.73333333333333,10.855555555555554,Colin McDonald,RW,RW,https://www.nhl.com/player/8470644,https://www.eliteprospects.com/player/13411/colin-mcdonald,https://assets.nhle.com/mugs/nhl/latest/8470644.png,9/30/1984,USA,188,99,R,,,"('2', '51', '2003')",[],Father: Gerry McDonald,40
2472.0,Taylor Leier,3,55.0,6.0,39.0,2,2.0,5.0,7.0,-8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,5.466666666666668,20.0,9.088888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Taylor Leier,LW,LW,https://www.nhl.com/player/8476955,https://www.eliteprospects.com/player/45615/taylor-leier,https://assets.nhle.com/mugs/nhl/latest/8476955.png,2/15/1994,Canada,180,82,L,"['Heavy Shooter', 'Offensive Forward']",,"('4', '117', '2012')",['1-time WHL Champion'],"Father: Tim Leier
Cousin: Boston Leier",31
2473.0,Travis Konecny,9,646.0,50.0,82.0,9,198.0,278.0,476.0,-43.0,463.0,37.0,100.0,10.0,16.0,29.0,3.0,1576.0,12.544444444444444,35.02222222222222,17.235185185185188,22.0,1.0,7.0,8.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,7.15,26.8,15.641666666666666,Travis Konecny,RW,RW/LW,https://www.nhl.com/player/8478439,https://www.eliteprospects.com/player/205148/travis-konecny,https://assets.nhle.com/mugs/nhl/latest/8478439.png,3/11/1997,Canada,178,87,R,,Philadelphia Flyers / Signed,"('1', '24', '2015')","['1-time Hlinka Gretzky Cup Gold Medal', '1-time World Championship Silver Medal', '1-time U18 WJC Bronze Medal', '1-time ALLIANCE U15 Champion', '1-time NHL 4 Nations Champion', '1-time OHL First All-Rookie Team', '1-time OHL Rookie of the Year (Emms Family Award)']","A talented scoring forward that can play either as a center or on the wing; plays with the bite and intensity of a guy who is willing to do anything to win a game. Possesses dynamic skating ability that allows him to accelerate rapidly with each step, incredible hockey sense, electrifying puckhandling skills, and a lightning release on his shot; when you put this skillset together with hard-nosed determination, proactiveness in all three zones, and a physical willingness to grind and persevere, you get a game-changer who can be extremely difficult to play against.",28
2474.0,Valtteri Filppula,16,1056.0,4.0,82.0,15,197.0,333.0,530.0,-4.0,346.0,28.0,103.0,5.0,8.0,26.0,1.0,1435.0,13.623529411764704,50.752941176470586,16.323529411764707,166.0,25.0,61.0,86.0,4.0,38.0,5.0,18.0,1.0,2.0,5.0,0.0,264.0,8.066666666666666,52.425,17.570833333333333,Valtteri Filppula,C,C/LW,https://www.nhl.com/player/8470047,https://www.eliteprospects.com/player/3197/valtteri-filppula,https://assets.nhle.com/mugs/nhl/latest/8470047.png,3/20/1984,Finland,182,86,L,"['Cerebral Tactician', 'Two-Way Forward']",,"('3', '95', '2002')","['1-time Olympic Gold Medal', '1-time Triple Gold Club', '1-time World Championship Gold Medal', '2-time U20 WJC Bronze Medal', '1-time Olympic Bronze Medal', '1-time Champions Hockey League Champion', '1-time NHL Stanley Cup Champion', '1-time NL Champion', '1-time NL Media All-Star Team', '1-time U20 WJC All-Star Team']",Brother: Ilari Filppula,41
2475.0,Roman Lyubimov,1,47.0,47.0,47.0,1,4.0,2.0,6.0,-2.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,9.8,14.3,9.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Roman Lyubimov,LW,LW/RW,https://www.nhl.com/player/8479648,https://www.eliteprospects.com/player/42434/roman-lyubimov,https://assets.nhle.com/mugs/nhl/latest/8479648.png,1/6/1992,Russia,188,97,R,,,,"['1-time World Championship Bronze Medal', '1-time MHL Champion']",,33
2476.0,Samuel Morin,5,29.0,1.0,20.0,1,1.0,0.0,1.0,-10.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.42,0.0,13.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Samuel Morin,LW,D/LW,https://www.nhl.com/player/8477502,https://www.eliteprospects.com/player/126391/samuel-morin,https://assets.nhle.com/mugs/nhl/latest/8477502.png,7/12/1995,Canada,197,92,L,,,"('1', '11', '2013')","['1-time U18 WJC Gold Medal', '1-time U20 WJC Gold Medal', '1-time QMJHL All-Rookie Team', '1-time QMJHL Champion']",,30
2477.0,Nolan Patrick,4,222.0,25.0,73.0,4,32.0,45.0,77.0,-36.0,83.0,8.0,14.0,0.0,0.0,5.0,1.0,325.0,8.9,50.675,13.395833333333334,6.0,1.0,1.0,2.0,-5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,6.3,47.2,16.633333333333333,Nolan Patrick,C,C,https://www.nhl.com/player/8479974,https://www.eliteprospects.com/player/201274/nolan-patrick,https://assets.nhle.com/mugs/nhl/latest/8479974.png,9/19/1998,Canada,189,90,R,,,"('1', '2', '2017')","['1-time Hlinka Gretzky Cup Gold Medal', '1-time CHL Top Draft Prospect Award', '1-time WHL (East) Second All-Star Team', '1-time WHL Champion', '1-time WHL Playoffs MVP', '1-time WHL Rookie of the Year (Jim Piggott Trophy)']","A highly skilled and all-round player. Patrick has few, if any, holes in his game and stands out in many aspects. His hockey sense and competitiveness is top notch. At the same time he has above average skating, shooting and puck skills. Furthermore, Patrick is a reliable two-way player and will do an excellent job on the penalty kill. Very capable scorer and passer.",27
2478.0,Travis Sanheim,8,579.0,49.0,82.0,8,54.0,159.0,213.0,-50.0,259.0,2.0,17.0,2.0,7.0,8.0,3.0,922.0,5.6375,0.0,201.79375,20.0,2.0,6.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,12.4,0.0,19.058333333333334,Travis Sanheim,D,D,https://www.nhl.com/player/8477948,https://www.eliteprospects.com/player/120938/travis-sanheim,https://assets.nhle.com/mugs/nhl/latest/8477948.png,3/29/1996,Canada,191,82,L,,Philadelphia Flyers / Signed,"('1', '17', '2014')","['1-time World Championship Silver Medal', '1-time U18 WJC Bronze Medal', '1-time NHL 4 Nations Champion', '1-time WHL (East) First All-Star Team', '1-time WHL (East) Second All-Star Team']",Twin brother: Taylor Sanheim,29
2479.0,Oskar Lindblom,7,337.0,1.0,81.0,6,56.0,56.0,112.0,-38.0,81.0,5.0,10.0,0.0,0.0,5.0,0.0,530.0,8.942857142857143,30.62857142857143,13.633333333333336,6.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.866666666666667,Oskar Lindblom,LW,LW/RW,https://www.nhl.com/player/8478067,https://www.eliteprospects.com/player/86181/oskar-lindblom,https://assets.nhle.com/mugs/nhl/latest/8478067.png,8/15/1996,Sweden,187,87,L,"['Role Player', 'Two-Way Forward']",,"('5', '138', '2014')","['1-time J18 SM Gold Medal', '1-time U17 WHC Gold Medal', '1-time NHL Sportsmanship Award (Bill Masterton Trophy)', '1-time Swedish Forward of the Year']","Father: Johan Lindblom
Brothers: Marcus Lindblom Linus Lindblom",29
2480.0,Will O'Neill,1,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Will O'Neill,D,D,https://www.nhl.com/player/8473440,https://www.eliteprospects.com/player/12257/will-o-neill,https://assets.nhle.com/mugs/nhl/latest/8473440.png,4/28/1988,USA,185,93,L,,,"('7', '210', '2006')","['1-time AHL Second All-Star Team', '1-time USHL Clark Cup Champion']","O'Neill is a defenseman with good offensive instincts and hockey sense. Is a great passer who excels on the powerplay and break-outs. Plays a solid physical game. A tough competitor and natural leader. Could stand to improve his skating ability and defensive coverage.
- Erik K.",37
2481.0,Danick Martel,2,13.0,4.0,9.0,1,0.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,25.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Danick Martel,LW,LW/C,https://www.nhl.com/player/8478365,https://www.eliteprospects.com/player/129039/danick-martel,https://assets.nhle.com/mugs/nhl/latest/8478365.png,12/12/1994,Canada,175,79,L,,,,"['1-time CHL Humanitarian of the Year', '1-time QMJHL First All-Star Team', '1-time Slovakian Extraliga Champion']",,30
2482.0,Tyrell Goulbourne,2,11.0,2.0,9.0,1,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Tyrell Goulbourne,LW,LW/RW,https://www.nhl.com/player/8477399,https://www.eliteprospects.com/player/56840/tyrell-goulbourne,https://assets.nhle.com/mugs/nhl/latest/8477399.png,1/26/1994,Canada,180,88,L,,,"('3', '72', '2013')",['1-time WHL Champion'],,31
2483.0,Phil Varone,5,97.0,1.0,47.0,4,8.0,9.0,17.0,-20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,12.7,51.31666666666666,9.758333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Phil Varone,C,C/W,https://www.nhl.com/player/8475321,https://www.eliteprospects.com/player/15485/phil-varone,https://assets.nhle.com/mugs/nhl/latest/8475321.png,12/4/1990,Canada,177,84,L,,,"('5', '147', '2009')","['1-time AHL First All-Star Team', '1-time AHL Most Valuable Player (Les Cunningham Award)']","Varone is a slick, playmaking center. Is a smart player with two-way instincts. Lacking in size, but not afraid of traffic. Owns outstanding speed.
- Erik K.",34
2484.0,Mikhail Vorobyev,2,35.0,15.0,20.0,2,2.0,3.0,5.0,-5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.35,45.45,9.883333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Mikhail Vorobyev,C,C,https://www.nhl.com/player/8478844,https://www.eliteprospects.com/player/285679/mikhail-vorobyov,https://assets.nhle.com/mugs/nhl/latest/8478844.png,1/5/1997,Russia,189,96,L,,,"('4', '104', '2015')",['1-time U20 WJC Bronze Medal'],,28
2485.0,Philippe Myers,7,194.0,5.0,50.0,6,10.0,31.0,41.0,5.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,3.3000000000000003,0.0,15.1,16.0,3.0,1.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,10.0,0.0,20.03333333333333,Philippe Myers,D,D,https://www.nhl.com/player/8479026,https://www.eliteprospects.com/player/223515/philippe-myers,https://assets.nhle.com/mugs/nhl/latest/8479026.png,1/25/1997,Canada,196,100,R,,Toronto Maple Leafs / Signed,,"['1-time U20 WJC Silver Medal', '1-time World Championship Silver Medal', '1-time QMJHL Champion', '1-time QMJHL First All-Star Team']",,28
2486.0,Justin Braun,13,842.0,8.0,82.0,13,34.0,165.0,199.0,23.0,317.0,4.0,12.0,0.0,2.0,1.0,0.0,1093.0,3.928571428571429,0.0,18.77380952380952,119.0,3.0,13.0,16.0,1.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,124.0,2.14,0.0,19.04833333333333,Justin Braun,D,D,https://www.nhl.com/player/8474027,https://www.eliteprospects.com/player/15033/justin-braun,https://assets.nhle.com/mugs/nhl/latest/8474027.png,2/10/1987,USA,188,93,R,,,"('7', '201', '2007')",['1-time NCAA (East) Second All-American Team'],"Justin Timothy Braun was a defenseman known for his shutdown ability and overall well-roundedness. Offensively, he was the owner of a big shot from the point.
- Erik K.",38
2487.0,Connor Bunnaman,3,54.0,15.0,21.0,3,1.0,2.0,3.0,-6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.8666666666666665,48.2,10.28888888888889,4.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,50.0,10.2,Connor Bunnaman,C,C/LW,https://www.nhl.com/player/8479382,https://www.eliteprospects.com/player/267790/connor-bunnaman,https://assets.nhle.com/mugs/nhl/latest/8479382.png,4/16/1998,Canada,185,94,L,,,"('4', '109', '2016')",[],,27
2488.0,David Kase,2,7.0,1.0,6.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,50.0,10.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,David Kase,RW,W/C,https://www.nhl.com/player/8478436,https://www.eliteprospects.com/player/158842/david-kase,https://assets.nhle.com/mugs/nhl/latest/8478436.png,1/28/1997,Czechia,180,77,L,,,"('5', '128', '2015')","['1-time U18 WJC Silver Medal', '1-time Hlinka Gretzky Cup Silver Medal']","Father: Robert Kase
Brother: Ondrej Kase",28
2489.0,Carsen Twarynski,2,22.0,7.0,15.0,2,1.0,0.0,1.0,-5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.55,16.65,9.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Carsen Twarynski,LW,LW/RW,https://www.nhl.com/player/8479358,https://www.eliteprospects.com/player/107898/carsen-twarynski,https://assets.nhle.com/mugs/nhl/latest/8479358.png,11/24/1997,Canada,188,90,L,,,"('3', '82', '2016')",[],,27
2490.0,Andy Andreoff,8,188.0,3.0,60.0,5,14.0,13.0,27.0,-19.0,225.0,0.0,0.0,0.0,0.0,4.0,0.0,168.0,6.85,51.9375,8.979166666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,80.0,9.866666666666667,Andy Andreoff,C,C/LW,https://www.nhl.com/player/8476404,https://www.eliteprospects.com/player/32736/andy-andreoff,https://assets.nhle.com/mugs/nhl/latest/8476404.png,5/17/1991,Canada,185,95,L,"['Heavy Hitter', 'Physical Forward', 'Power Forward']",,"('3', '80', '2011')",[],,34
2491.0,German Rubtsov,1,4.0,4.0,4.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.9,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,German Rubtsov,C,C,https://www.nhl.com/player/8479424,https://www.eliteprospects.com/player/312227/german-rubtsov,https://assets.nhle.com/mugs/nhl/latest/8479424.png,6/27/1998,Russia,184,91,L,"['Net-Front Presence', 'PK Specialist', 'Powerful Skater']",,"('1', '22', '2016')","['1-time U17 WHC Gold Medal', '1-time WJAC-19 Silver Medal', '1-time Hlinka Gretzky Cup Bronze Medal', '1-time U20 WJC Bronze Medal', '1-time CHL Memorial Cup Champion', '1-time QMJHL Champion', '1-time VHL Champion', '1-time WJAC-19 All-Star Team']",,27
2492.0,Wade Allison,3,75.0,1.0,60.0,2,13.0,9.0,22.0,-3.0,40.0,1.0,1.0,0.0,0.0,3.0,0.0,115.0,8.933333333333332,5.566666666666666,11.366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Wade Allison,RW,RW/LW,https://www.nhl.com/player/8479322,https://www.eliteprospects.com/player/199949/wade-allison,https://assets.nhle.com/mugs/nhl/latest/8479322.png,10/14/1997,Canada,188,95,R,,,"('2', '52', '2016')","['1-time USHL Clark Cup Champion', '1-time USHL Clark Cup MVP']",,27
2493.0,Jackson Cates,3,20.0,4.0,11.0,1,1.0,1.0,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.166666666666667,54.06666666666666,9.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Jackson Cates,C,C/LW,https://www.nhl.com/player/8482654,https://www.eliteprospects.com/player/353776/jackson-cates,https://assets.nhle.com/mugs/nhl/latest/8482654.png,9/28/1997,USA,183,86,L,,,,"['1-time NCAA (Championship) Winner', '1-time NCAA (NCHC) Champion', '1-time USHL First All-Star Team', '1-time USHL Forward of the Year']","Brother: Noah Cates

Father: Jay Cates",27
2495.0,Egor Zamula,5,155.0,2.0,66.0,4,8.0,32.0,40.0,-16.0,44.0,2.0,9.0,0.0,1.0,2.0,0.0,115.0,3.26,0.0,15.873333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Egor Zamula,D,D,https://www.nhl.com/player/8481178,https://www.eliteprospects.com/player/398138/yegor-zamula,https://assets.nhle.com/mugs/nhl/latest/8481178.png,3/30/2000,Russia,191,91,L,,Philadelphia Flyers / Signed,,['1-time U20 WJC Silver Medal'],,25
2496.0,Cam York,5,235.0,3.0,82.0,4,19.0,58.0,77.0,-37.0,94.0,1.0,13.0,0.0,3.0,2.0,0.0,275.0,5.5200000000000005,0.0,20.383333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Cam York,D,D,https://www.nhl.com/player/8481546,https://www.eliteprospects.com/player/290129/cam-york,https://assets.nhle.com/mugs/nhl/latest/8481546.png,1/5/2001,USA,183,88,L,,Philadelphia Flyers / Signed,"('1', '14', '2019')","['1-time U17 WHC Gold Medal', '1-time U20 WJC Gold Medal', '1-time U18 WJC Silver Medal', '1-time U18 WJC Bronze Medal', '1-time NCAA (West) First All-American Team', '2-time U18 WJC All-Star Team']","A highly skilled defenseman. York has impressive hockey sense and his overall skill level is high. Furthermore, he is very mobile, has a good passing game and a quick release. Defensively he is solid with an active stick and strong positioning.",24
2497.0,Tanner Laczynski,4,46.0,1.0,32.0,2,3.0,2.0,5.0,-6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,14.675,43.85,9.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Tanner Laczynski,C,C,https://www.nhl.com/player/8479550,https://www.eliteprospects.com/player/234312/tanner-laczynski,https://assets.nhle.com/mugs/nhl/latest/8479550.png,6/1/1997,USA,185,93,R,,Vegas Golden Knights / Signed,"('6', '169', '2016')","['1-time U20 WJC Gold Medal', '1-time Hlinka Gretzky Cup Bronze Medal', '1-time WJAC-19 Bronze Medal', '1-time NCAA (West) Second All-American Team', '1-time USHL Second All-Star Team']",,28
2498.0,Keith Yandle,16,1109.0,7.0,82.0,16,103.0,516.0,619.0,-103.0,616.0,39.0,293.0,0.0,4.0,16.0,1.0,2406.0,4.1000000000000005,0.0,273.8764705882353,58.0,6.0,30.0,36.0,-2.0,26.0,1.0,18.0,0.0,0.0,0.0,0.0,105.0,4.142857142857143,0.0,237.07380952380956,Keith Yandle,D,D,https://www.nhl.com/player/8471735,https://www.eliteprospects.com/player/10247/keith-yandle,https://assets.nhle.com/mugs/nhl/latest/8471735.png,9/9/1986,USA,185,87,L,,,"('4', '105', '2005')","['1-time CHL Defenseman of the Year', '1-time CHL First All-Star Team', '1-time QMJHL Champion', '1-time QMJHL Defenseman of the Year (Emile Bouchard Trophy)', '1-time QMJHL First All-Star Team']","Father: Bud Yandle
Brother: Brian Yandle
Cousin: William Smith
Nephew: Colin Yandle",39
